SKU,Product Name,Branch,Qty,Value
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,3,638
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,5,1046.71
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,11,1947
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,209
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,LINE MyShop,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,9,1903
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,8,1694
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,4,440
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,6,1298
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,3,627
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,3,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,5,1100
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,10,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,11,2376
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,3,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,0
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,6,1298
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,426
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,3,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,6,1320
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,422.71
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,6,1287
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,23,4840
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,3,627
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,3,209
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,3,429
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,4,0
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,4,858
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,5,1056
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,209
P_EW-US,edel+white UltraSoft Flosserbrush,EMB,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,4,880
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,3,638
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,405.4201
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,LINE MyShop,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,5,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,3,440
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,5,660
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,429
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,MGB,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,EMQ,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,3,642.71
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Lazada,1,202.71
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,2,418
P_EW-US,edel+white UltraSoft Flosserbrush,SAM,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,4,649
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,3,660
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,6,627
P_EW-US,edel+white UltraSoft Flosserbrush,EW Official,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,2,220
P_EW-US,edel+white UltraSoft Flosserbrush,ESV,4,869
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,LINE,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,2,440
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,5,1048.13
P_EW-US,edel+white UltraSoft Flosserbrush,TCC,1,0
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,209
P_EW-US,edel+white UltraSoft Flosserbrush,RM9,1,220
P_EW-US,edel+white UltraSoft Flosserbrush,Shopee,1,220
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),Shopee,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),SAM,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,2,1240
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,3,1860
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),Shopee,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),Shopee,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),ESV,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,2,1240
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),Shopee,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EMB,3,1860
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,2,1240
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),TCC,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),EW Official,1,620
P_EW-US-P3,edel+white UltraSoft Flosserbrush (Pack 3),TCC,2,1240
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,2,130
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,4,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE MyShop,4,260
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,4,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,3,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,2,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,3,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,EW Official,1,100
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,5,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,LINE,6,0
P_F_EW_CRF12,edel+white Care Forte 12 ml.,EW Official,1,100
